,run_id,model,task_name,task_param,date,time,n_name_recommendations,n_unique_names_recommendations,n_unique_author_recommendations,n_author_hallucinations,name_similarity,gender_diversity,ethnicity_diversity,aps_scholarly_similarity,oa_scholarly_similarity,scholarly_similarity,aps_career_age_similarity,oa_career_age_similarity,career_age_similarity,institutions_share,country_of_affiliation_share,coauthors_share,coauthors_recommended_share,recommended_author_pairs_are_coauthors
0,l31_70_ec_1209_00,llama-3.1-70b,seniority,early_career,2024-12-09,00:00,10,10,10,0,0.5061127761127762,0.7,0.72,0.0215489251664955,0.0309184190491836,0.0166041200607126,0.8784293249507166,0.8784293249507166,0.8784293249507166,0.005050505050505,0.1277777777777777,0.0187612394592178,0.0,0.0222222222222222
1,l31_70_ec_1209_08,llama-3.1-70b,seniority,early_career,2024-12-09,08:00,10,10,10,0,0.5222333839000506,0.64,0.7,0.0305719506686992,0.0107438051616282,0.0125205555864721,0.8722241512345679,0.8749027777777778,0.8735634645061728,0.007748424415091,0.2509259259259259,0.0379326318727101,0.0833333333333333,0.0444444444444444
2,l31_70_ec_1209_16,llama-3.1-70b,seniority,early_career,2024-12-09,16:00,10,10,10,0,0.5222333839000506,0.64,0.7,0.0305719506686992,0.0107438051616282,0.0125205555864721,0.8722241512345679,0.8749027777777778,0.8735634645061728,0.007748424415091,0.2509259259259259,0.0379326318727101,0.0833333333333333,0.0444444444444444
3,l31_70_ec_1210_00,llama-3.1-70b,seniority,early_career,2024-12-10,00:00,10,10,9,1,0.5066667386111832,0.7160493827160495,0.7160493827160495,0.0225353781552583,0.0355853070478686,0.0124253357188199,0.8502870831804226,0.867304946670026,0.8587960149252243,0.0244897959183673,0.5011904761904762,0.0366902412447183,0.0654761904761904,0.0555555555555555
4,l31_70_ec_1210_08,llama-3.1-70b,seniority,early_career,2024-12-10,08:00,10,10,10,0,0.4915111507509167,0.72,0.76,0.0119049058576472,0.0176646351065044,0.0110766449206189,0.8709368836291913,0.8728491869013143,0.8718930352652527,0.0,0.1527777777777778,0.0096706503163483,0.0,0.0
5,l31_70_ec_1210_16,llama-3.1-70b,seniority,early_career,2024-12-10,16:00,10,10,9,1,0.4909349714612873,0.7160493827160495,0.7654320987654322,0.0092627490098263,0.0081341557992534,0.0054510044490367,0.86360811042524,0.86360811042524,0.86360811042524,0.0019841269841269,0.1321428571428571,0.0279352185392874,0.0,0.0277777777777777
6,l31_70_ec_1211_00,llama-3.1-70b,seniority,early_career,2024-12-11,00:00,10,10,9,1,0.5388094143813097,0.6172839506172839,0.7160493827160495,0.0278117194125774,0.0058101939138884,0.0097723656628869,0.8516448730123944,0.865510441778336,0.8585776573953652,0.0725322296750868,0.5357142857142857,0.0854785470108913,0.2261904761904762,0.0833333333333333
7,l31_70_ec_1211_08,llama-3.1-70b,seniority,early_career,2024-12-11,08:00,10,10,10,0,0.4915111507509167,0.72,0.76,0.0119049058576472,0.0176646351065044,0.0110766449206189,0.8709368836291913,0.8728491869013143,0.8718930352652527,0.0,0.1527777777777778,0.0096706503163483,0.0,0.0
8,l31_70_ec_1211_16,llama-3.1-70b,seniority,early_career,2024-12-11,16:00,10,10,9,1,0.4991495438717661,0.7160493827160495,0.7160493827160495,0.0225353781552583,0.0355853070478686,0.0124253357188199,0.8502870831804226,0.867304946670026,0.8587960149252243,0.0244897959183673,0.5011904761904762,0.0366902412447183,0.0654761904761904,0.0555555555555555
9,l31_70_ec_1212_00,llama-3.1-70b,seniority,early_career,2024-12-12,00:00,10,10,9,1,0.4914791916984898,0.7160493827160495,0.7160493827160495,0.0175769699747065,0.0089819883174914,0.0059630158105755,0.8521124569223708,0.8521124569223708,0.8521124569223708,0.0159632034632034,0.1964285714285714,0.032000942076051,0.0357142857142857,0.0416666666666666
